Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Year,Month,Day,Hour
7346.16,10,10,16,16,0,0,2022,11,10,15
7705.87,10,10,16,16,0,0,2022,11,5,12
10536.59,10,10,16,16,0,0,2023,4,18,23
4856.96,10,12,16,6,5,0,2022,12,16,5
8723.93,10,8,16,13,5,0,2022,12,21,21
9094.72,10,10,16,16,3,0,2022,11,27,22
31920.67,10,10,16,16,6,0,2023,7,30,13
159.06,10,10,16,16,4,0,2023,5,3,12
327.67,10,10,16,16,6,0,2023,3,14,1
5046.63,10,10,16,16,6,0,2023,7,28,4
9293.54,10,10,16,16,3,0,2023,5,22,18
79.54,10,10,16,16,2,0,2022,12,19,16
7835.07,4,10,7,16,5,0,2023,6,25,9
323.43,10,10,16,16,3,0,2022,11,25,8
5937.73,10,10,16,16,0,0,2022,12,23,20
4540.82,10,10,16,16,6,0,2022,10,13,11
5725.88,10,10,16,16,6,0,2023,8,4,23
20167.92,10,10,16,16,0,0,2022,12,19,17
10451.03,10,10,16,16,4,0,2022,12,5,13
6725.12,10,10,16,16,6,0,2023,3,5,22
5050.72,10,10,16,16,6,0,2023,7,21,12
710.42,10,10,16,16,4,0,2023,7,27,16
8623.88,10,10,16,16,0,0,2022,10,17,10
14791.18,10,10,16,16,3,0,2023,2,25,12
864.08,10,10,16,16,4,0,2023,3,2,19
1473.37,10,10,16,16,0,0,2023,3,8,15
15711.81,10,10,16,16,4,0,2023,5,14,16
7388.1,10,0,16,0,5,0,2022,11,23,18
2249.06,10,10,16,16,0,0,2023,3,28,0
1387.48,10,10,16,16,6,0,2023,8,16,10
7218.18,10,10,16,16,6,0,2023,4,19,13
13299.86,10,10,16,16,3,0,2023,5,10,13
634.59,10,10,16,16,3,0,2023,7,13,18
5750.23,10,10,16,16,4,0,2022,12,6,15
6538.35,10,10,16,16,3,0,2023,3,23,8
1457.24,10,10,16,16,0,0,2023,3,26,20
7365.41,10,10,16,16,4,0,2023,6,5,11
4969.61,10,9,16,14,5,0,2023,7,29,7
2377.62,10,10,16,16,4,0,2022,11,6,15
2516.07,10,10,16,16,3,0,2023,1,29,16
5005.35,10,10,16,16,4,0,2023,4,17,18
8178.83,10,10,16,16,4,0,2023,2,23,18
7357.33,10,10,16,16,4,0,2023,5,20,12
6672.39,6,10,10,16,5,0,2022,12,17,13
2800.84,10,10,16,16,0,0,2023,2,3,13
95.68,10,10,16,16,2,0,2023,4,11,19
9258.03,10,10,16,16,4,0,2023,6,7,14
8362.27,10,10,16,16,6,0,2023,4,1,8
13950.59,10,10,16,16,6,0,2023,2,15,16
11051.71,10,10,16,16,0,0,2023,4,20,15
139.46,10,10,16,16,2,0,2023,5,7,15
6796.53,10,10,16,16,4,0,2023,8,20,16
13672.11,10,10,16,16,0,0,2022,10,19,17
637.64,10,10,16,16,0,0,2023,7,12,15
5128.68,10,10,16,16,0,0,2023,3,12,11
1368.97,10,10,16,16,0,0,2023,6,3,23
1858.15,10,10,16,16,3,0,2023,4,10,23
7656.24,10,10,16,16,0,0,2023,2,9,6
6037.89,10,10,16,16,4,0,2023,6,9,14
21200.43,10,10,16,16,3,0,2023,8,10,10
1931.53,10,10,16,16,0,0,2023,5,12,8
8642.19,10,10,16,16,4,0,2023,8,12,8
1138.51,10,10,16,16,4,0,2022,12,24,1
2600.07,10,10,16,16,6,0,2023,1,11,17
5119.33,10,10,16,16,6,0,2023,1,13,21
3287.68,10,10,16,16,0,0,2023,5,6,5
1339.24,10,2,16,1,5,0,2023,3,18,18
14096.22,2,10,9,16,5,0,2023,5,5,14
18893.16,10,10,16,16,3,0,2022,12,13,17
8145.92,10,10,16,16,3,0,2023,2,25,19
1890.35,10,10,16,16,4,0,2023,8,18,11
20091.13,10,10,16,16,4,0,2023,6,8,23
1551.85,10,10,16,16,0,0,2023,7,6,18
5997.2,10,10,16,16,0,0,2023,4,9,12
12191.39,10,10,16,16,3,0,2023,6,20,21
10629.37,10,10,16,16,4,0,2023,3,12,19
6735.68,10,10,16,16,4,0,2023,7,18,12
3476.24,10,10,16,16,4,0,2023,7,25,10
12763.17,10,10,16,16,6,0,2022,10,9,0
18349.59,10,2,16,2,5,0,2022,10,25,22
3058.03,10,10,16,16,6,0,2023,6,17,17
10909.6,10,3,16,4,5,0,2022,12,1,8
3200.98,10,10,16,16,3,0,2023,7,2,14
6455.79,10,10,16,16,0,0,2022,12,31,9
1483.26,10,10,16,16,4,0,2023,2,23,19
8487.27,10,10,16,16,6,0,2022,10,22,14
1734.38,2,10,9,16,5,0,2023,5,28,14
9977.74,10,10,16,16,3,0,2023,5,30,9
29711.89,10,10,16,16,0,0,2023,3,7,1
5730.56,10,10,16,16,0,0,2023,8,21,22
8603.75,10,10,16,16,6,0,2023,2,2,13
8817.54,10,10,16,16,4,0,2022,11,24,20
6629.76,10,10,16,16,0,0,2023,8,6,10
17160.59,10,10,16,16,4,0,2023,2,4,21
358.17,10,10,16,16,0,0,2023,3,28,10
577.99,10,10,16,16,4,0,2023,5,6,19
161.88,10,10,16,16,2,0,2023,6,27,16
8178.5,10,10,16,16,3,0,2023,6,19,16
2846.48,10,10,16,16,0,0,2023,1,1,13
642.8,10,10,16,16,4,0,2023,1,10,6
4374.06,10,10,16,16,0,0,2022,11,28,8
12744.03,10,10,16,16,3,0,2023,4,12,19
997.14,10,10,16,16,4,0,2023,7,11,8
6114.3,10,10,16,16,4,0,2023,5,12,17
8011.43,10,10,16,16,0,0,2023,1,1,13
4876.4,10,10,16,16,3,0,2023,4,18,21
6242.53,10,10,16,16,3,0,2023,1,11,16
7542.88,10,10,16,16,0,0,2023,6,3,11
641.7,10,8,16,16,6,0,2023,4,24,14
9132.44,10,10,16,16,6,0,2022,12,6,17
24004.55,10,10,16,16,0,0,2022,10,8,19
5547.24,10,10,16,16,1,0,2023,1,23,17
14564.42,10,10,16,16,3,0,2022,12,9,18
1174.65,10,10,16,16,3,0,2023,6,3,3
3071.98,10,10,16,16,0,0,2022,12,20,22
4718.59,10,10,16,16,0,0,2023,3,29,9
27671.72,10,10,16,16,3,0,2023,6,1,21
29669.53,10,10,16,16,6,0,2023,6,26,9
14981.27,10,10,16,16,3,0,2023,5,2,23
15656.83,10,10,16,16,0,0,2022,10,31,19
8776.92,10,10,16,16,4,0,2022,11,3,6
1621.5,10,10,16,16,4,0,2023,6,10,10
225.02,10,10,16,16,2,0,2023,8,1,14
1077.73,10,10,16,16,4,0,2022,11,20,11
15607.77,10,9,16,14,5,0,2023,1,17,9
365.52,10,10,16,16,4,0,2023,8,5,11
10548.43,10,10,16,16,6,0,2022,10,27,11
14980.24,10,10,16,16,3,0,2023,7,3,10
4530.82,10,0,16,0,5,0,2022,11,1,17
18344.32,10,10,16,16,3,0,2023,3,9,8
1107.52,10,10,16,16,4,0,2022,12,25,12
724.08,10,4,16,7,5,0,2023,1,2,21
4626.53,10,10,16,16,4,0,2023,6,26,17
613.17,10,5,16,8,5,0,2022,10,13,15
4803.46,10,2,16,1,5,0,2023,3,25,14
56579.23,10,10,16,16,3,0,2023,5,15,14
14316.81,10,10,16,16,3,0,2023,3,1,20
7488.98,10,10,16,16,0,0,2022,10,8,19
4098.86,10,10,16,16,6,0,2023,7,11,15
10248.3,10,10,16,16,4,0,2022,12,24,8
14584.02,10,10,16,16,3,0,2023,6,20,11
5759.14,6,10,10,16,5,0,2023,2,10,8
7963.03,10,10,16,16,0,0,2023,2,8,9
3997.23,10,10,16,16,3,0,2023,5,21,21
3295.77,10,10,16,16,3,0,2023,5,24,8
10363.33,10,7,16,11,5,0,2022,11,23,21
4974.36,10,10,16,16,4,0,2023,2,25,8
2695.44,10,10,16,16,4,0,2022,11,25,16
10160.02,10,10,16,16,6,0,2023,8,9,12
511.44,10,10,16,16,4,0,2023,6,18,6
13203.8,10,10,16,16,0,0,2023,2,18,15
13395.59,10,10,16,16,4,0,2023,8,17,22
3678.97,10,10,16,16,6,0,2022,12,11,19
9843.87,10,10,16,16,6,0,2023,3,3,13
5487.21,10,10,16,16,6,0,2023,3,5,20
6110.05,10,3,16,16,4,0,2022,11,8,19
7474.55,10,10,16,16,6,0,2023,6,22,8
19560.18,10,10,16,16,0,0,2023,7,30,22
186.94,10,10,16,16,2,0,2023,3,22,10
1586.98,10,10,16,16,6,0,2023,4,18,22
1408.55,10,10,16,16,1,0,2023,7,4,13
7841.85,10,10,16,16,0,0,2023,4,10,10
15382.39,10,10,16,16,0,0,2023,3,7,17
24588.08,10,10,16,16,6,0,2023,6,1,12
5735.3,10,10,16,16,6,0,2022,10,27,21
6670.89,10,10,16,16,3,0,2023,2,27,21
8314.56,10,10,16,16,0,0,2022,12,11,14
35.25,10,10,16,16,2,0,2023,1,23,20
1335.9,10,10,16,16,1,0,2022,11,29,17
708.76,10,10,16,16,4,0,2023,2,20,14
8804.56,10,10,16,16,3,0,2023,3,18,10
9240.65,10,10,16,16,4,0,2023,4,1,16
158.19,10,10,16,16,3,0,2022,11,29,13
3283.91,10,10,16,16,3,0,2023,1,24,8
60.64,10,10,16,16,0,0,2023,5,12,14
597.16,10,10,16,16,0,0,2022,11,27,17
4512.04,10,10,16,16,6,0,2022,11,25,17
3948.48,10,10,16,16,4,0,2023,1,4,17
14187.09,10,10,16,16,0,0,2023,6,21,11
6073.75,10,10,16,16,4,0,2023,4,6,21
6708.02,10,10,16,16,0,0,2023,4,1,22
4704.83,2,10,9,16,5,0,2023,5,5,17
186.34,10,10,16,16,0,0,2022,12,20,18
3267.81,10,10,16,16,6,0,2022,12,18,12
12078.03,10,10,16,16,4,0,2023,3,25,9
13359.76,10,10,16,16,4,0,2022,10,21,12
7573.75,10,10,16,16,3,0,2023,1,27,10
8684.64,10,2,16,3,5,0,2023,5,29,1
1397.79,10,10,16,16,4,0,2023,2,19,15
7153.95,10,8,16,16,6,0,2023,4,11,16
1044.44,10,10,16,16,0,0,2022,11,12,9
601.47,10,10,16,16,4,0,2023,2,16,18
1325.8,10,10,16,16,1,0,2023,2,6,14
6169.71,10,10,16,16,0,0,2023,8,19,12
2145.41,10,10,16,16,3,0,2023,4,17,14
9362.96,10,10,16,16,0,0,2023,3,2,10
1966.06,10,10,16,16,6,0,2023,4,8,14
2765.97,10,10,16,16,4,0,2023,2,25,17
6311.72,10,10,16,16,3,0,2022,12,16,22
11386.2,10,10,16,16,4,0,2023,4,13,13
1156.94,10,10,16,16,4,0,2022,12,16,21
10130.98,10,10,16,16,0,0,2022,11,26,10
302.32,10,10,16,16,3,0,2023,6,30,23
2943.45,10,10,16,16,4,0,2023,4,4,18
6598.75,10,10,16,16,0,0,2023,1,21,20
1729.91,10,10,16,16,4,0,2023,6,5,16
174.06,10,10,16,16,2,0,2023,1,31,10
136.48,10,10,16,16,3,0,2022,10,14,2
16850.31,10,10,16,16,4,0,2023,3,15,16
129.21,10,10,16,16,2,0,2023,2,25,15
32.0,10,10,16,16,2,0,2023,2,9,18
9835.26,10,10,16,16,6,0,2023,5,15,18
5987.29,10,10,16,16,0,0,2023,7,10,8
8871.27,10,10,16,16,6,0,2022,10,31,12
13124.69,10,10,16,16,0,0,2023,5,24,12
16215.34,10,10,16,16,0,0,2023,3,27,18
3260.14,10,10,16,16,0,0,2022,12,25,17
29464.05,10,10,16,16,0,0,2023,5,16,0
6596.78,10,10,16,16,3,0,2022,11,19,3
4435.07,10,10,16,16,0,0,2023,4,1,16
9607.18,10,10,16,16,4,0,2023,6,1,15
3860.25,10,10,16,16,3,0,2023,2,3,17
9490.37,9,10,14,16,5,0,2023,8,3,10
14436.37,6,10,10,16,5,0,2022,12,10,12
15470.72,10,10,16,16,0,0,2023,1,2,19
4484.15,10,10,16,16,3,0,2022,11,7,22
5407.6,10,10,16,16,6,0,2023,6,7,9
11986.57,10,10,16,16,3,0,2022,12,6,17
5136.64,10,10,16,16,6,0,2022,10,19,19
1280.12,10,10,16,16,0,0,2023,1,31,22
7828.17,10,10,16,16,3,0,2023,6,16,12
635.26,10,10,16,16,4,0,2023,7,26,13
5760.04,10,10,16,16,6,0,2022,12,22,21
4083.48,10,10,16,16,4,0,2023,3,9,13
12323.02,10,10,16,16,4,0,2023,7,7,7
1184.0,10,10,16,16,6,0,2023,1,28,11
8961.52,10,10,16,16,3,0,2023,4,5,12
10256.94,10,5,16,8,5,0,2022,10,30,17
15761.13,10,10,16,16,4,0,2023,1,4,2
13643.69,10,10,16,16,6,0,2023,4,10,14
501.1,10,10,16,16,0,0,2023,1,2,9
14526.82,10,10,16,16,0,0,2023,7,30,17
2045.42,10,10,16,16,3,0,2023,5,5,7
1045.27,10,10,16,16,4,0,2023,3,31,15
6894.68,10,10,16,16,0,0,2023,4,19,22
947.17,10,10,16,16,3,0,2023,8,22,9
100.46,10,10,16,16,2,0,2023,2,11,13
4904.97,10,10,16,16,6,0,2023,2,26,10
556.12,10,10,16,16,4,0,2023,1,1,23
5377.76,10,10,16,16,3,0,2023,8,18,11
2837.56,10,10,16,16,3,0,2023,1,25,21
10541.41,10,10,16,16,4,0,2023,1,28,18
6363.58,10,10,16,16,6,0,2023,2,5,14
18556.91,10,10,16,16,4,0,2023,3,16,12
7432.6,10,10,16,16,6,0,2022,12,9,10
19620.45,10,10,16,16,3,0,2023,5,12,16
10960.06,10,10,16,16,4,0,2022,11,22,23
5220.7,10,10,16,16,3,0,2023,5,28,8
5476.45,10,10,16,16,4,0,2023,1,25,2
3975.2,10,10,16,16,6,0,2023,4,21,11
5554.46,10,10,16,16,4,0,2022,12,13,8
12769.87,10,10,16,16,3,0,2023,2,23,20
5748.01,10,10,16,16,6,0,2022,11,3,22
6498.85,10,10,16,16,4,0,2023,8,21,8
578.24,10,10,16,16,0,0,2022,12,11,22
21144.71,10,10,16,16,4,0,2023,3,21,22
34759.44,10,10,16,16,4,0,2023,2,14,16
7627.56,10,10,16,16,0,0,2023,2,7,14
9270.93,10,10,16,16,4,0,2023,6,29,17
5958.58,10,10,16,16,0,0,2023,3,14,18
4409.69,10,10,16,16,6,0,2023,1,18,14
9360.93,10,10,16,16,4,0,2023,6,17,17
13271.16,10,10,16,16,0,0,2022,11,20,17
5680.69,10,10,16,16,0,0,2023,3,31,22
7397.11,10,10,16,16,0,0,2022,11,20,2
5757.29,10,10,16,16,4,0,2023,8,3,16
693.48,10,10,16,16,4,0,2022,12,30,19
1510.04,10,10,16,16,4,0,2023,5,24,16
5029.64,10,5,16,8,5,0,2023,4,15,16
12478.1,10,10,16,16,6,0,2022,10,30,19
8673.74,10,2,16,2,5,0,2023,3,27,21
10450.42,10,10,16,16,3,0,2023,5,8,22
5929.83,10,10,16,16,3,0,2022,11,6,11
5721.49,10,10,16,16,4,0,2023,8,12,14
7160.53,10,10,16,16,6,0,2022,12,7,12
8927.79,10,10,16,16,0,0,2023,3,1,20
9206.14,10,10,16,16,0,0,2023,4,19,18
14916.24,9,3,14,16,5,0,2023,7,18,16
25360.95,10,10,16,16,0,0,2022,10,18,19
3324.02,10,10,16,16,0,0,2023,3,27,11
7672.91,10,10,16,16,4,0,2022,10,15,18
556.66,10,10,16,16,0,0,2022,11,23,21
9875.6,10,10,16,16,4,0,2023,7,20,18
6535.62,10,10,16,16,0,0,2023,5,12,18
486.81,10,10,16,16,3,0,2023,2,9,20
4461.58,10,11,16,17,5,0,2022,10,11,15
18462.35,10,10,16,16,6,0,2022,12,26,10
117.07,10,10,16,16,4,0,2022,11,18,20
2759.75,10,10,16,16,3,0,2023,4,26,23
14320.32,10,10,16,16,0,0,2023,2,10,5
25861.61,10,10,16,16,6,0,2023,2,2,11
11949.63,10,10,16,16,4,0,2023,8,19,12
6306.52,10,10,16,16,6,0,2023,6,23,9
8636.3,10,10,16,16,0,0,2023,8,2,13
4270.97,10,10,16,16,0,0,2023,1,5,18
273.63,10,10,16,16,0,0,2023,5,21,20
6581.41,10,10,16,16,3,0,2023,2,15,12
7128.68,10,10,16,16,0,0,2023,3,6,23
1504.8,10,10,16,16,0,0,2023,4,14,21
13720.62,10,10,16,16,6,0,2023,6,16,14
2541.84,10,10,16,16,6,0,2023,4,17,15
4333.93,10,5,16,8,5,0,2023,2,22,14
7060.92,10,10,16,16,4,0,2023,5,22,14
4758.04,10,10,16,16,4,0,2022,11,10,10
5989.39,10,10,16,16,6,0,2022,12,26,1
5175.06,10,10,16,16,4,0,2023,1,8,8
969.68,10,10,16,16,3,0,2023,3,10,20
12501.23,10,10,16,16,3,0,2022,10,29,5
86.66,10,10,16,16,2,0,2023,4,25,10
16299.2,2,10,5,16,5,0,2023,7,5,0
525.0,10,10,16,16,6,0,2023,5,8,4
25079.17,10,10,16,16,3,0,2023,1,4,14
10871.28,10,10,16,16,6,0,2022,11,4,16
9050.8,10,10,16,16,3,0,2023,2,25,5
15530.66,10,10,16,16,4,0,2023,5,19,14
8169.98,10,10,16,16,4,0,2023,2,26,15
591.74,10,10,16,16,4,0,2023,2,26,10
748.28,10,10,16,16,0,0,2023,3,20,18
7931.1,10,10,16,16,6,0,2022,12,23,12
5935.43,10,10,16,16,6,0,2023,1,18,13
13844.31,10,3,16,4,5,0,2023,6,9,12
6987.93,10,4,16,7,5,0,2023,7,8,13
1608.54,10,10,16,16,0,0,2023,5,2,22
1617.66,10,10,16,16,4,0,2023,8,2,9
2009.47,10,10,16,16,6,0,2022,12,18,6
4925.64,10,10,16,16,0,0,2023,1,5,23
14479.31,10,10,16,16,6,0,2023,3,18,16
7062.53,10,10,16,16,0,0,2022,12,16,8
11957.01,10,10,16,16,4,0,2023,7,10,16
21562.05,10,10,16,16,6,0,2022,11,27,7
41986.8,10,10,16,16,6,0,2023,8,13,12
10410.83,10,10,16,16,4,0,2023,3,25,19
845.31,10,10,16,16,4,0,2023,7,10,0
10483.12,10,10,16,16,0,0,2022,11,23,14
16496.73,10,10,16,16,6,0,2023,6,12,13
8001.93,10,10,16,16,0,0,2023,5,31,15
1792.98,10,10,16,16,1,0,2023,1,24,17
8765.45,10,10,16,16,0,0,2023,7,18,15
14293.99,10,10,16,16,0,0,2022,12,24,11
5583.33,10,10,16,16,3,0,2023,6,22,8
1052.65,10,2,16,9,5,0,2023,7,9,16
4724.69,10,10,16,16,0,0,2023,1,2,19
1776.88,10,10,16,16,6,0,2023,3,25,6
7154.49,2,10,2,16,5,0,2023,5,31,19
5927.43,10,10,16,16,3,0,2023,7,17,14
2763.42,10,10,16,16,4,0,2022,11,6,12
5348.06,10,10,16,16,6,0,2022,11,21,15
15628.84,10,10,16,16,4,0,2023,3,14,9
5868.94,10,10,16,16,3,0,2023,6,13,10
442.17,10,10,16,16,3,0,2023,8,10,14
3688.83,10,10,16,16,4,0,2022,12,27,23
6976.23,4,10,7,16,5,0,2023,7,21,16
976.08,10,10,16,16,3,0,2022,11,27,0
3668.32,10,10,16,16,3,0,2023,5,7,16
900.75,10,10,16,16,0,0,2023,1,1,21
134.26,10,10,16,16,2,0,2023,7,24,12
6103.82,10,10,16,16,6,0,2022,10,30,4
1959.42,10,10,16,16,0,0,2023,2,6,18
125.77,10,10,16,16,4,0,2023,5,18,3
7347.54,10,10,16,16,0,0,2023,5,13,16
5993.57,10,10,16,16,3,0,2023,1,18,14
1059.22,10,10,16,16,0,0,2023,1,12,22
14500.93,10,10,16,16,6,0,2022,10,26,20
16639.21,10,10,16,16,6,0,2023,4,24,23
12103.67,10,10,16,16,3,0,2023,8,4,15
215.77,10,10,16,16,1,0,2022,12,29,13
6711.5,10,10,16,16,3,0,2023,8,7,9
2821.3,10,0,16,0,5,0,2023,5,1,23
103.25,10,10,16,16,2,0,2023,5,27,6
56.53,10,10,16,16,0,0,2023,8,16,0
6121.69,10,10,16,16,3,0,2023,8,11,16
7237.93,10,10,16,16,6,0,2023,7,28,12
1347.3,10,10,16,16,6,0,2023,6,5,13
12696.04,10,10,16,16,3,0,2023,2,28,18
8026.75,10,10,16,16,6,0,2023,3,29,10
1060.68,10,10,16,16,4,0,2023,1,4,13
9960.77,10,10,16,16,4,0,2023,4,27,17
5006.81,10,10,16,16,3,0,2022,12,11,22
621.43,10,10,16,16,4,0,2023,5,27,13
15684.75,0,10,16,16,4,0,2023,1,12,10
4289.05,10,10,16,16,3,0,2023,3,31,20
472.68,10,10,16,16,0,0,2023,8,21,21
5379.45,10,10,16,16,3,0,2023,4,7,12
2253.45,10,10,16,16,0,0,2023,4,30,21
6658.09,10,10,16,16,0,0,2022,12,21,13
9741.59,10,10,16,16,0,0,2022,11,23,16
5962.22,10,10,16,16,3,0,2023,3,25,10
5235.49,10,10,16,16,3,0,2023,1,1,8
11134.13,10,10,16,16,6,0,2023,7,28,5
11515.46,10,10,16,16,0,0,2023,7,25,19
2730.73,10,10,16,16,6,0,2023,3,8,14
99.91,10,10,16,16,2,0,2023,1,24,11
4818.33,10,10,16,16,6,0,2023,7,2,15
7448.69,10,6,16,10,5,0,2022,11,28,21
12801.13,10,10,16,16,6,0,2023,1,26,14
20080.3,10,10,16,16,6,0,2022,10,29,10
10777.26,10,10,16,16,6,0,2023,6,22,17
18797.6,10,10,16,16,4,0,2023,3,29,15
16720.42,10,10,16,16,0,0,2023,4,20,19
7154.39,10,2,16,9,5,0,2022,12,1,21
9985.77,10,10,16,16,0,0,2023,1,7,14
1695.69,10,10,16,16,0,0,2022,11,10,23
25792.56,10,10,16,16,6,0,2023,4,22,20
15879.53,10,10,16,16,3,0,2023,2,24,2
140.77,10,10,16,16,6,0,2023,6,28,19
13245.46,10,12,16,16,0,0,2023,7,11,19
2643.67,10,10,16,16,3,0,2023,3,1,15
9868.3,10,10,16,16,3,0,2023,2,26,22
201.77,10,10,16,16,2,0,2023,5,8,5
520.84,10,10,16,16,4,0,2023,3,19,18
782.54,10,10,16,16,6,0,2023,5,26,14
1634.36,10,10,16,16,4,0,2023,2,1,18
4347.63,10,10,16,16,6,0,2023,6,9,16
831.51,10,10,16,16,3,0,2023,3,11,19
7601.83,7,10,11,16,5,0,2022,10,28,10
10088.95,10,10,16,16,0,0,2023,7,1,14
17059.14,8,10,13,16,5,0,2023,1,27,22
755.07,10,10,16,16,4,0,2023,3,8,13
7326.04,10,10,16,16,0,0,2022,11,29,16
6183.3,10,10,16,16,0,0,2022,11,8,13
4908.26,10,10,16,16,0,0,2023,7,9,16
11599.53,10,8,16,13,5,0,2023,8,23,10
153.95,10,10,16,16,2,0,2023,8,13,14
8817.91,10,10,16,16,0,0,2023,6,15,9
107.39,10,10,16,16,2,0,2023,8,6,11
17479.47,10,10,16,16,6,0,2023,1,2,21
6241.32,10,10,16,16,0,0,2022,10,14,21
8716.26,10,10,16,16,4,0,2023,2,2,14
449.85,10,10,16,16,3,0,2023,1,25,10
7319.68,10,10,16,16,3,0,2023,8,19,22
17636.38,10,10,16,16,0,0,2023,4,6,15
2242.89,10,10,16,16,4,0,2023,6,17,20
66.23,10,10,16,16,2,0,2023,7,23,9
14606.2,10,10,16,16,0,0,2022,12,22,22
8899.13,10,10,16,16,3,0,2023,8,19,21
7352.91,10,10,16,16,6,0,2022,12,21,23
17203.37,10,10,16,16,4,0,2023,7,17,12
2193.41,10,10,16,16,3,0,2023,1,27,9
5664.41,10,10,16,16,3,0,2023,6,23,10
5767.9,10,10,16,16,3,0,2023,1,26,14
7051.98,10,10,16,16,0,0,2023,5,12,15
5199.76,10,10,16,16,3,0,2023,1,20,2
12194.11,10,10,16,16,6,0,2023,8,15,8
2771.86,10,10,16,16,3,0,2023,5,11,12
686.0,10,10,16,16,4,0,2023,4,8,20
4824.2,10,10,16,16,0,0,2023,2,15,15
127.73,10,10,16,16,4,0,2022,11,28,11
514.53,10,10,16,16,3,0,2023,3,1,17
7648.19,10,1,16,16,4,0,2023,4,17,8
12790.32,10,10,16,16,3,0,2023,6,6,4
10325.5,8,10,13,16,5,0,2023,1,1,16
15176.67,10,10,16,16,6,0,2023,3,12,16
7096.58,10,10,16,16,0,0,2023,1,7,23
5481.17,10,10,16,16,3,0,2022,11,4,19
6542.08,10,10,16,16,4,0,2022,12,18,17
10023.75,10,2,16,2,5,0,2023,6,11,10
96.82,10,10,16,16,3,0,2023,6,6,23
8274.24,10,10,16,16,6,0,2023,5,11,7
15527.59,10,10,16,16,6,0,2023,4,26,19
7743.85,10,11,16,17,5,0,2023,2,2,8
17175.17,10,10,16,16,6,0,2023,8,12,12
1990.3,10,10,16,16,4,0,2022,12,24,18
725.84,10,10,16,16,6,0,2023,1,1,16
564.5,10,10,16,16,0,0,2023,8,18,14
4935.26,10,0,16,16,3,0,2023,5,31,23
5088.74,10,10,16,16,4,0,2023,5,2,10
1215.85,10,10,16,16,4,0,2023,7,23,22
211.22,10,10,16,16,2,0,2023,7,22,19
784.28,10,10,16,16,6,0,2023,3,7,17
10268.27,10,10,16,16,3,0,2023,2,9,0
9538.91,6,9,10,14,5,0,2022,11,27,20
8440.97,10,7,16,11,5,0,2022,11,29,9
18879.95,10,10,16,16,0,0,2022,11,15,13
4993.65,10,10,16,16,3,0,2023,5,30,13
330.47,10,10,16,16,0,0,2023,3,26,19
1479.95,10,10,16,16,0,0,2022,11,29,20
5805.99,10,10,16,16,0,0,2023,7,12,23
7439.57,10,10,16,16,3,0,2023,4,28,17
9935.49,10,10,16,16,0,0,2023,6,1,4
9155.11,10,10,16,16,0,0,2022,11,28,12
3065.59,10,10,16,16,4,0,2023,6,27,21
1415.85,10,10,16,16,6,0,2023,7,26,8
84.76,10,10,16,16,0,0,2023,3,18,19
5153.82,10,10,16,16,4,0,2022,11,27,22
5219.67,10,10,16,16,4,0,2022,11,5,0
5818.91,10,10,16,16,3,0,2022,10,11,16
1216.48,10,10,16,16,4,0,2023,3,29,13
1066.27,10,10,16,16,4,0,2023,8,13,11
159.16,10,11,16,17,5,0,2023,4,21,19
14005.79,10,10,16,16,0,0,2023,1,8,9
11234.03,10,10,16,16,6,0,2023,7,18,9
8304.02,10,10,16,16,0,0,2022,11,11,18
10241.76,10,10,16,16,3,0,2023,3,16,13
9300.41,10,6,16,16,4,0,2023,4,12,20
625.51,11,10,17,16,5,0,2023,3,21,12
15193.82,10,10,16,16,3,0,2023,2,14,21
5966.29,10,10,16,16,3,0,2023,8,6,10
675.55,10,10,16,16,0,0,2023,2,18,10
5287.49,10,10,16,16,6,0,2022,11,7,23
2809.54,10,10,16,16,1,0,2023,5,22,14
2734.18,10,3,16,16,3,0,2023,1,11,23
10297.57,10,10,16,16,0,0,2023,5,21,23
100.14,10,10,16,16,3,0,2022,11,7,23
7215.65,9,10,16,16,6,0,2023,2,26,9
4435.83,10,10,16,16,0,0,2022,11,10,9
10531.54,10,10,16,16,0,0,2023,8,10,3
10531.3,10,10,16,16,3,0,2023,4,29,21
11873.28,6,10,10,16,5,0,2023,1,25,17
7850.59,10,10,16,16,3,0,2023,8,8,22
943.49,10,2,16,3,5,0,2023,3,25,7
16320.86,10,10,16,16,0,0,2023,7,4,19
577.94,10,10,16,16,0,0,2023,6,24,10
6683.68,10,10,16,16,0,0,2023,5,24,8
5003.91,10,10,16,16,4,0,2022,11,27,16
269.61,10,10,16,16,1,0,2022,10,25,9
4148.07,10,2,16,5,5,0,2022,12,13,16
5871.01,10,10,16,16,6,0,2023,4,29,16
1243.41,10,6,16,10,5,0,2023,4,29,19
1332.85,10,10,16,16,0,0,2023,4,30,2
540.85,10,10,16,16,6,0,2022,12,5,21
762.89,10,10,16,16,6,0,2023,8,19,11
139.5,10,10,16,16,2,0,2023,3,14,14
5088.6,10,10,16,16,4,0,2022,12,13,9
5270.02,10,4,16,7,5,0,2023,6,21,19
11968.0,10,10,16,16,0,0,2022,10,26,9
10070.56,10,10,16,16,6,0,2023,3,17,12
2874.89,10,10,16,16,6,0,2023,6,29,11
13339.04,10,10,16,16,4,0,2023,6,20,13
415.64,10,10,16,16,0,0,2023,4,12,21
